GivenName,MiddleInitial,Surname,City,State
Gerson,M,van den Nieuwendijk,Sint-Antelinks,VOV
Rémi,B,Spijker,Ingooigem,VWV
Lucienne,A,Schoofs,Brûly-de-Pesche,WNA
Siegfried,M,Goemans,Huise,VOV
Josanne,N,Karreman,Rijkel,VLI
Parnella,M,Lachapelle,Ruiselede,VWV
Rinke,S,Pelle,Vloesberg,WHT
Dominic,G,Garreau,Antwerpen,VAN
Alfred,E,Beaulieu,Onhaye,WNA
Jessy,D,Oudman,Zandbergen,VOV
Steffen,K,Sluijk,Villers-Poterie,WLX
Beaufort,F,Bédard,Sint-Denijs-Westrem,VOV
Arthur,A,Roy,Sint-Denijs-Boekel,VOV
Babette,T,Rivard,Roucourt,WHT
Marcella,C,Kluin,Gentinnes,WBR
Camille,E,Aubé,Maissin,WHT
Armand,B,Jalbert,Lamine,WLG
Eloise,C,Dumont,Schaltin,WNA
Angela,S,van Doleweerd,Lo-Reninge,VWV
Ernest,R,Daigle,Melden,VOV
Tyson,H,Huijgen,Mere,VOV
Guerin,A,LaGrande,Folx-les-Caves,WBR
Pietro,M,Breebaart,Halle-Booienhoven,VBR
Carolos,D,Trottier,Rongy,WHT
Massimiliano,S,van Seeters,Harnoncourt,WHT
Orlando,S,Jas,Gorsem,VLI
Djamilla,R,Mackaaij,Wetteren,VOV
Talbot,S,Marquis,Rotem,VLI
Geordy,E,Bassa,Drieslinter,VBR
Courtland,F,Couture,Saint-Remy,WLG
Alexandre,C,Lauzier,Brûly,WNA
Maurice,G,Patenaude,Edegem,VAN
Tico,M,Onstein,Beffe,WHT
Nurhan,J,van Vugt,Mourcourt,WHT
Elizabeth,D,Keesmaat,Liège,WLG
Herm,J,Oosterhuis,Thieulain,WHT
Gradasso,P,Lejeune,Harmignies,WHT
Kamal,F,Vugts,Vonêche,WNA
Margje,M,Westbroek,Villers-la-Tour,WLX
David,F,Barrette,Booitshoeke,VWV
Matthieu,É,Parmentier,Sint-Joris-Winge,VBR
Catharinus,J,Frerichs,Olsene,VOV
Railey,Z,Meulmeester,Gomze-Andoumont,WLG
Chrissy,F,Nederstigt,Wiers,WHT
Jesper,C,Ratté,Koolskamp,VWV
Saber,L,Nuijten,'s Herenelderen,VLI
Antonie,H,Beij,Bioul,WNA
Caroline,C,Séguin,Lippelo,VAN
Sümeyya,S,van Veenen,Nieuwkerken-Waas,VOV
Arnold,R,Çoban,Opwijk,VBR
Hasse,T,Meessen,Meyrode,WLG
Constance,R,Beaudry,Sélange,WHT
Jordey,D,Jackson,Lens-sur-Geer,WLG
Scoville,F,Coulombe,Fexhe-Slins,WLG
Aden,K,van Straaten,Schönberg,WLG
Fynn,Y,Briels,Lens-Saint-Remy,WLG
Normand,O,Mercure,Vance,WHT
Eglantine,K,Mathieu,Meyrode,WLG
Saville,F,Fortin,Rutten,VLI
Anton,F,Laforge,Berneau,WLG
Rajesh,N,Sessink,Muno,WHT
Prewitt,C,Lépicier,Retie,VAN
Halette,A,Achin,Beauraing,WNA
Élisabeth,A,Morneau,Meerdonk,VOV
Noémi,L,Lacroix,Verlaine,WLG
Élise,F,Gaudreau,Lamine,WLG
Apolonia,T,van Cranenbroek,Pommeroeul,WHT
Vanity,S,Peels,Beerzel,VAN
Mathew,T,Pieterse,Falaën,WNA
Delmar,D,Routhier,Warsage,WLG
Danick,B,van Weelden,Bleid,WHT
Mikal,A,Nagelkerke,Wolvertem,VBR
Wichard,T,Davies,Mouzaive,WNA
Benoît,R,Meunier,Heusden-Zolder,VLI
Ferrau,L,Brodeur,Vonêche,WNA
Evrard,S,De La Vergne,Cognelée,WNA
Lukasz,H,Bloem,Berchem,VOV
Anton,Z,Bienvenue,Villers-le-Temple,WLG
Victor,C,CinqMars,Ophain-Bois-Seigneur-Isaac,WBR
Fabien,F,Gladu,Nederokkerzeel,VBR
Valentine,B,Quinn,Serinchamps,WNA
Amaury,H,Ferland,Houtem,VWV
Maurelle,G,Chauvin,Alsemberg,VBR
Rody,Z,Damoiseaux,Gérouville,WHT
Andor,D,Nieuwlaat,Weerde,VBR
Prewitt,M,Lajoie,Tillier,WNA
Germain,K,Bazin,Queue-du-Bois,WLG
Arridano,M,Gaillou,Montzen,WLG
Jur,S,Kamstra,Thorembais-Saint-Trond,WBR
Bruno,A,Dubois,Oostham,VLI
Odette,M,Charest,Bourseigne-Vieille,WNA
Laurette,S,Petit,Champlon,WHT
Aram,Y,Ravesteijn,Harveng,WHT
Loyal,M,Garreau,Meulebeke,VWV
Margaux,C,Narcisse,Wanzele,VOV
Methena,E,Huot,Lixhe,WLG
Richard,Y,Lapointe,Westerlo,VAN
Laurence,F,Petit,Seraing-le-Château,WLG
Rajeev,E,Breedveld,Liernu,WNA
Yori,D,Knipscheer,Herchies,WHT
Maisam,S,van de Kraats,Thommen,WLG
Armand,O,Chnadonnet,Jodoigne,WBR
Normand,B,Audibert,Zuienkerke,VWV
Indra,T,Oosterling,Habay-la-Vieille,WHT
Kristianne,S,Wopereis,Rijkhoven,VLI
Somerville,A,Devost,Bonneville,WNA
Minouche,L,Kemerink,Houtave,VWV
Michel,P,Bousquet,Sint-Job-int-Goor,VAN
Regina,S,Nederveen,Malle,VAN
Laurent,C,Tougas,Leerbeek,VBR
Lirienne,V,Louineaux,Zolder,VLI
Timoteus,N,van Ree,Ophasselt,VOV
Marlies,T,Alblas,Sart-Saint-Laurent,WNA
Siemen,S,Otto,Lubbeek,VBR
Christelle,R,Séguin,Meyrode,WLG
Frens,Y,Philippi,Groot-Bijgaarden,VBR
Bruno,L,Chrétien,Le Roeulx,WHT
Fortun,C,Lalonde,Wolvertem,VBR
Thies,S,van Woudenberg,Wijer,VLI
Audrey,P,Hervé,Court-Saint-Etienne,WBR
Royden,E,Chnadonnet,Bovenistier,WLG
Valérie,D,Tollmache,Theux,WLG
Joseph,M,Bouvier,Leest,VAN
Allert,S,Koçak,Brasschaat,VAN
Joëlla,M,Abbink,Kraainem,VBR
Alphonse,A,Bienvenue,Thieulain,WHT
Carlito,E,Slobbe,Hoboken,VAN
Desire,O,Nadeau,Zoerle-Parwijs,VAN
Kerman,N,Souplet,Sart-Bernard,WNA
Eros,J,Spruijt,Montignies-St-Christophe,WLX
Frens,D,Raat,Leut,VLI
Christi,A,Boerakker,Grimbergen,VBR
Jarno,A,Hulsman,Vinderhoute,VOV
Zdenek,O,Jodoin,Gutschoven,VLI
Beltane,C,Caron,Walcourt,WNA
Fabien,C,Lemieux,Viesville,WLX
Leala,X,Brunelle,Wulvergem,VWV
Delmar,F,Mainville,Schore,VWV
Tomas,A,van Londen,Wulpen,VWV
Jurgen,P,Westphal,Ramegnies-Chin,WHT
Mandel,P,Chartier,Temploux,WNA
Doeke,W,Reumer,Nederename,VOV
Jens,P,Genç,Bellefontaine,WHT
Philip,M,Brokken,Rijkhoven,VLI
Mara,Q,Alberti,Guignies,WHT
Zdenek,B,Vallée,Neupré,WLG
Matilda,J,Sharma,Otegem,VWV
Rosemarie,R,Devost,Tillet,WHT
Royden,G,Coulombe,Louveigné,WLG
Emmanuel,P,Dupuis,Limbourg,WLG
Laure,M,Carrière,Scy,WNA
Marcel,R,Drouin,Waudrez,WHT
Agramant,R,Gareau,Glabbeek,VBR
Gersom,F,Schaper,Pellenberg,VBR
Timothée,P,Senneville,Snaaskerke,VWV
Santino,C,van de Hoef,Javingue,WNA
Devrim,M,Loman,Pollare,VOV
Théophile,M,Guédry,Autelbas,WHT
Arthur,L,Giguère,Snellegem,VWV
Faye,A,Grondin,Ophoven,VLI
Faustin,P,Gauvin,Bonsin,WNA
Bareld,A,van Herwaarden,Mont-Saint-André,WBR
Wiard,D,Bouten,Bovelingen,VLI
Egbertje,Z,Hobma,Assesse,WNA
Leverett,F,Blondlot,Mesnil-Saint-Blaise,WNA
Marie,T,Blanc,Doische,WNA
Donovan,H,Binda,Diepenbeek,VLI
Royden,A,Poissonnier,Smuid,WHT
Aymen,A,Kouters,Soy,WHT
Ercan,D,Both,Meix-devant-Virton,WHT
Caroline,M,Grimard,Kessel-Lo,VBR
Haydar,H,Hamelink,Sint-Maria-Horebeke,VOV
Marino,Q,Meuffels,Flémalle-Grande,WLG
Prosper,C,ten Velde,Bomal-sur-Ourthe,WHT
Isak,D,van Dorst,Lomprez,WHT
Jozua,C,Veldwijk,Erpent,WNA
Sergen,K,Willemsen,Lotenhulle,VOV
Berdan,C,Korporaal,Buzenol,WHT
Renco,C,van Eijndhoven,Lint,VAN
Oliver,R,Chatigny,Haaltert,VOV
Xarles,M,Sacré,Daverdisse,WHT
Ziggy,M,Wiegel,Pellaines,WLG
Rinaldo,J,Toering,Jehay,WLG
Orson,K,Harquin,Housse,WLG
Vedette,J,Leduc,Sint-Joris-Winge,VBR
Massimiliano,L,Spruit,Virginal-Samme,WBR
Satordi,A,Labossière,Bleret,WLG
Fanchon,J,Jalbert,Groot-Bijgaarden,VBR
Bessel,S,Sijmons,Han-sur-Lesse,WNA
Ingmar,R,Schutter,Mont-Gauthier,WNA
Jippe,E,Wolter,Hoegaarden,VBR
Liane,C,Gaillou,Ursel,VOV
Cleo,J,van de Streek,Mortier,WLG
Nadya,J,Rijkens,Bioul,WNA
Françoise,M,van Hoven,Petit-Enghien,WHT
Hugues,O,Labelle,Oupeye,WLG
Benoît,A,Salmons,Edegem,VAN
Aysha,S,Breddels,Brussel,WBR
Jean,S,Altun,Bioul,WNA
Mijndert,G,de Mos,Chastrès,WNA
Suradj,F,Penninkhof,Lauw,VLI
Orson,C,Mazuret,Schorisse,VOV
Mouhsine,M,Meens,Kruishoutem,VOV
Bedirhan,C,Stuijt,Orroir,WHT
Loring,L,Boisclair,Malonne,WNA
Efraïm,O,van der Ende,Wenduine,VWV
Semir,N,Elema,Olne,WLG
Bastian,C,Ramadhin,Vitrival,WNA
Ynte,S,van der Borg,Loker,VWV
Danielle,R,Gilbert,Tongre-Notre-Dame,WHT
Mercer,I,Beauchamp,Vremde,VAN
Elfi,H,Grinwis,Queue-du-Bois,WLG
Marle,A,Kwakkenbos,Vreren,VLI
Jouk,J,Kox,Fize-Fontaine,WLG
Davina,J,Nooteboom,Ath,WHT
Cenk,D,van den Bemt,Bellingen,VBR
Faiza,J,Stabel,Forêt,WLG
Jerremy,L,van Woezik,Bogaarden,VBR
Esmeraude,N,Soucy,Maarkedal,VOV
Grosvenor,A,Duperré,Ambresin,WLG
Petertje,S,Brand,Labuissière,WLX
Isabelle,S,Lefèbvre,Morlanwelz,WHT
Fitz,N,Guay,Grand-Halleux,WHT
Bosse,J,van Deurzen,Vechmaal,VLI
Dingenis,R,Mooiweer,Honnelles,WHT
Danita,E,Beijersbergen,Aarschot,VBR
Platt,F,Giroux,Sivry,WLX
Merle,D,Boisvert,Ath,WHT
Ufuk,N,Laverman,Corroy-le-Château,WNA
Alfred,N,Bourgeau,Ladeuze,WHT
Davet,K,Metivier,Templeuve,WHT
Quentin,A,Beens,Linkebeek,VBR
Cheng,C,van der Lek,Lauw,VLI
Sonja,C,Helmus,Courrière,WNA
Lowell,A,Archambault,Paifve,WLG
Agrican,A,Cousteau,Vollezele,VBR
Richard,L,Boisvert,Viroinval,WNA
Simone,A,Rochefort,Mehaigne,WNA
Hacı,L,Potman,Soiron,WLG
Kristina,S,van Amersfoort,Ninove,VOV
Manita,K,Rooijakkers,Denée,WNA
Kendrick,G,Xu,Watou,VWV
Thierry,D,Sirois,Wommersom,VBR
Thomas,A,Trépanier,Barvaux-sur-Ourthe,WHT
Hemmo,R,Mekes,Moorslede,VWV
James,M,Hoogendorp,Tongerlo,VAN
Omri,W,Jaarsma,Hollogne-sur-Geer,WLG
Emrah,G,Reith,Middelkerke,VWV
Somerville,B,Metivier,Appels,VOV
Ray,F,Labossière,Berg,VBR
Gradasso,B,Gamache,Middelkerke,VWV
M,O,van der Moolen,Jesseren,VLI
Anne,É,Tardif,Denderbelle,VOV
Mahmud,Q,van Maren,Widooie,VLI
Duko,A,Mesker,Roclenge-sur-Geer,WLG
Gano,M,Rivière,Sint-Laureins-Berchem,VBR
Lyle,J,Descoteaux,Rutten,VLI
Théodore,R,Lebel,Zeveneken,VOV
Marcelle,V,L'Anglais,Paliseul,WHT
Andre,T,Knot,Attenhoven,VBR
La Roux,J,Dubé,Voorde,VOV
Mattis,N,Kager,Zoutleeuw,VBR
Romain,M,Cnossen,Boirs,WLG
Jozeph,A,Stinissen,Dhuy,WNA
Yoshua,M,Koenders,Gavere,VOV
Céline,J,Verschuure,Bertem,VBR
Annemieke,M,Zinken,Loenhout,VAN
Bernardus,Z,Eeken,Mechelen-Bovelingen,VLI
Silver,M,Slootweg,Rummen,VBR
William,E,Veilleux,Ransart,WLX
Danté,A,Pijnacker,Sint-Huibrechts-Lille,VLI
Hendrick,L,van Noort,Roosbeek,VBR
Rianna,A,de Waart,Fouron-Saint-Pierre,VLI
Rients,Ç,Giebels,Petit-Fays,WNA
Hugh,E,Pomerleau,Warsage,WLG
Benito,D,te Lintelo,Lompret,WLX
Ilkay,H,van Oort,Montroeul-au-Bois,WHT
Jakob,L,Veenman,Isnes,WNA
Steef,C,van der Wal,Mechelen-aan-de-Maas,VLI
Libby,J,Yildiz,Somzée,WNA
Dexter,A,Sacré,Maarke-Kerkem,VOV
Gary,Ş,Bleeker,Chokier,WLG
Galatee,G,Fontaine,Nassogne,WHT
Toussaint,M,Thibodeau,Hollogne-sur-Geer,WLG
Björn,Y,Brummel,Hombeek,VAN
Viggo,N,Haze,Vlierzele,VOV
Zefanja,S,Kwak,Wéris,WHT
Prewitt,E,Marquis,Moelingen,VLI
Navin,W,Besems,Chapelle-à-Wattines,WHT
Noël,A,Bosmans,Remicourt,WLG
Selinay,T,Bierman,Folx-les-Caves,WBR
Wietske,R,van Vessem,L'Escaillère,WLX
Saagar,S,Rath,Gelbressée,WNA
Diogo,L,van Duinen,Hollange,WHT
Jay,N,Redeker,Eggewaartskapelle,VWV
Charlotte,S,Robillard,Iddergem,VOV
Amarante,J,Berger,Lamine,WLG
Aischa,J,Kooren,Grandvoir,WHT
Lance,M,Faure,Vinkt,VOV
David,P,Poissonnier,Michelbeke,VOV
Iven,A,Fortier,Nederokkerzeel,VBR
Roux,F,Adler,Roy,WHT
Léon,R,Lanoie,Beaufays,WLG
Illias,O,Haring,Pailhe,WLG
Amorette,A,Lagueux,Kersbeek-Miskom,VBR
Jovi,R,Honings,Hallaar,VAN
Percy,F,Givry,Isnes,WNA
Flordelis,T,Courcelle,Tihange,WLG
Markus,D,de Wijn,Sint-Blasius-Boekel,VOV
Maurice,A,Parmentier,Wechelderzande,VAN
Odelette,A,Abril,Belgrade,WNA
Baptiste,E,Lapresse,Lillois-Witterzée,WBR
Charisma,S,Mosterd,Westvleteren,VWV
Siham,J,Ozinga,Termes,WHT
Albertine,S,Royer,Tilff,WLG
Vallis,E,Fluet,Nollevaux,WHT
Sennet,D,Fugère,Nederokkerzeel,VBR
Percy,F,Longpré,Neerlinter,VBR
Langley,G,Chaussée,Anlier,WHT
Langley,S,Duranseau,Warcoing,WHT
Adrien,D,Lambert,Grote-Spouwen,VLI
Arnaude,C,Mouet,Bierbeek,VBR
Jay,V,Mailhot,Balegem,VOV
Meriç,J,Stikkelorum,Melsen,VOV
Agrican,H,Marquis,Waterloo,WBR
Benjamin,F,Morneau,Rillaar,VBR
Sidney,R,Jobin,Herenthout,VAN
Zacharie,M,Royer,Neufmaison,WHT
Djarno,G,Klein Nagelvoort,Gijverinkhove,VWV
Delmar,A,Bonnet,Plainevaux,WLG
Caitlin,J,Hus,Hévillers,WBR
Jaïro,X,Pastoor,Stabroek,VAN
Ömür,Y,Bosma,Haccourt,WLG
Campbell,A,Fecteau,Sauvenière,WNA
Raimon,N,Jaarsma,Montignies-lez-Lens,WHT
Aubrey,M,Pépin,Hendrieken,VLI
Denis,G,Arpin,Fauvillers,WHT
Paien,P,Alexandre,Fayt-le-Franc,WHT
Anoeska,R,ten Berge,Letterhoutem,VOV
Léon,B,Ducharme,Bolinne,WNA
Arianne,B,René,Westmeerbeek,VAN
Bellamy,D,Barrientos,Ciply,WHT
Emmelie,W,Servaas,Recogne,WHT
Cedric,A,de Graaff,Franc-Waret,WNA
Meeuwis,I,Dingemans,Burdinne,WLG
Lennon,L,Roodenburg,Champion,WNA
Abdelhafid,T,Disco,Vellereille-les-Brayeux,WHT
Trix,N,Dumas,Mohiville,WNA
Alexandrin,A,Routhier,Baasrode,VOV
Perrin,A,Beaudouin,Gages,WHT
Robel,C,Arets,Keerbergen,VBR
Harrison,T,Honings,Averbode,VBR
Torben,C,Koets,Ename,VOV
Man,I,van Daatselaar,Drongen,VOV
Faye,J,Boncoeur,Juseret,WHT
Felicien,C,Foucault,Lavaux-Sainte-Anne,WNA
Percy,L,Lemieux,Fouleng,WHT
Vallis,G,Dodier,Montzen,WLG
Leah,G,Weterings,Mont-Sainte-Geneviève,WLX
Lonneke,M,Buit,Moelingen,VLI
Orlene,E,Binet,Westkapelle,VWV
Emmanuel,V,Mouet,Genval,WBR
Xavierre,M,Bussière,Fosses-la-Ville,WNA
Dorene,P,Authier,Thorembais-Saint-Trond,WBR
Devi,J,Jongedijk,Wellen,VLI
Christien,D,Bonenfant,Brugge,VWV
Fantina,M,Norbert,Letterhoutem,VOV
Romain,G,LaGarde,Marbaix,WLX
Étienne,O,Sabourin,Diksmuide,VWV
Lili,C,Tilman,Godveerdegem,VOV
Byron,F,Laforest,Bon-Secours,WHT
Verney,V,Théberge,Baisieux,WHT
André,L,Houde,Purnode,WNA
Tijn,H,Rombout,Ville-sur-Haine,WHT
Aaron,H,Janszen,Chanly,WHT
Emrullah,G,Arrindell,Clavier,WLG
Kerman,C,Salois,Machelen,VOV
Jesper,E,Jodion,Mullem,VOV
Rosemarie,A,Coulombe,Mechelen-Bovelingen,VLI
Sohaïb,M,Redeker,Sint-Truiden,VLI
Gano,E,Parent,Willebroek,VAN
Legget,M,Ferland,Grâce-Hollogne,WLG
Ivor,E,Raadschelders,Bassevelde,VOV
Leala,C,Echeverri,Isières,WHT
Marcelle,B,Lacharité,Deurle,VOV
Théodore,P,Sirois,Petit-Rechain,WLG
Onfroi,C,Narcisse,Ham-sur-Sambre,WNA
Jorinda,H,Westerman,Watou,VWV
Tjipke,B,Stoppels,Sint-Kwintens-Lennik,VBR
Philippe,S,Quinn,Deinze,VOV
Rense,T,van der Kooi,Zonnebeke,VWV
Lance,H,Lanctot,Nollevaux,WHT
Marc,L,Allard,Nafraiture,WNA
Fabien,F,Breton,Villers-Notre-Dame,WHT
Élise,Y,Lebel,Liège,WLG
Tamer,J,Grevink,Hulste,VWV
Odo,C,Bonami,Ronse,VOV
Javier,M,Boulanger,Houthalen-Helchteren,VLI
Alice,P,Meilleur,Brakel,VOV
Hubert,P,George,Mont-sur-Marchienne,WLX
Hugh,D,Charbonneau,Burg-Reuland,WLG
Clement,T,van Ouwerkerk,Sint-Lievens-Esse,VOV
Thobias,A,Ramos,Zichen-Zussen-Bolder,VLI
Bridget,D,Smelt,Epinois,WHT
Hamilton,E,Benoit,Gedinne,WNA
Garland,H,Pépin,Koekelberg,WBR
Rufus,V,Rooth,Bouwel,VAN
Emmanuelle,Z,Chesnay,Zuidschote,VWV
Lance,E,Cailot,Pironchamps,WLX
Richard,H,de Chateaub,Oteppe,WLG
Phyllis,M,'t Hoen,Wavreille,WNA
Dré,N,Wekema,Wulveringem,VWV
Merwin,T,Bouwmeister,Lavaux-Sainte-Anne,WNA
Sylvana,C,Paulussen,Zuienkerke,VWV
Norma,J,van der Honing,Esneux,WLG
Raynor,X,Witting,Châtelet,WLX
Milco,A,Schomaker,Bois-de-Lessines,WHT
Louwrens,A,Looman,Hoogstade,VWV
Hayrettin,Z,van Lavieren,Bouwel,VAN
Searlas,M,Durepos,Runkelen,VLI
Almar,A,Tienstra,Tournay,WHT
Goran,J,Merx,Fosses-la-Ville,WNA
Saša,A,Francisca,Geraardsbergen,VOV
Eliot,G,Daigneault,Marche-en-Famenne,WHT
Huon,F,Ailleboust,Buzenol,WHT
Merle,A,Nadeau,Noorderwijk,VAN
Damiane,S,Chrétien,Roisin,WHT
Pierre,G,Doyon,Antwerpen,VAN
Eglantine,F,Monty,Oudegem,VOV
Lesly,C,Lavrijsen,Lanquesaint,WHT
Valiant,P,Ruais,Dampremy,WLX
Delmar,G,Lazure,Piringen,VLI
Avice,G,Angélil,Latour,WHT
Sennet,J,Racicot,Ere,WHT
Audric,B,Des Meaux,Finnevaux,WNA
Mariette,V,Coudert,Jumet,WLX
Radhika,B,Meinders,Ophain-Bois-Seigneur-Isaac,WBR
Algernon,B,Sicard,Waremme,WLG
Armano,R,van Haaren,Flénu,WHT
Harcourt,B,de Brisay,Lasne-Chapelle-St-Lambert,WBR
Iman,M,van der Doelen,Everbeek,VOV
Manish,J,Aarden,Obigies,WHT
Dexter,A,Descoteaux,Wayaux,WLX
Franck,C,Batard,Munte,VOV
Marlon,C,Gaulin,Feschaux,WNA
Beltane,G,Clavet,Meerbeke,VOV
Charina,K,Tuithof,Villers-Perwin,WLX
Mexx,A,Baar,Vertrijk,VBR
Lester,A,Schelhaas,Jauchelette,WBR
Kenzo,B,Kromkamp,Bouvignes-sur-Meuse,WNA
Sibyla,A,Pellerin,Croix-lez-Rouveroy,WHT
Leal,A,Saindon,Maissin,WHT
Kicky,A,Leito,Morville,WNA
Garland,R,Jolicoeur,Thynes,WNA
Necip,S,Westen,Morlanwelz-Mariemont,WHT
Yaëla,S,van Soest,Familleureux,WHT
Yorian,L,van Osta,Hannêche,WLG
Étienne,T,Léveillé,Casteau,WHT
Chana,I,van Duin,Halle,VAN
Landers,N,Lambert,Sars-la-Buissière,WLX
Donatien,A,Pirouet,Mourcourt,WHT
Eustache,O,Lanteigne,Bourlers,WLX
Godfried,J,van Enckevort,Grotenberge,VOV
Dinh,J,van den Nieuwenhof,Serskamp,VOV
Astrando,A,Scheltema,Rekem,VLI
Janne,I,Broer,Niel,VAN
Alphonse,F,Boivin,Roborst,VOV
Jaëla,P,Voskuilen,Bunsbeek,VBR
Lissa,Y,van der Knaap,Bois-de-Villers,WNA
Arnou,C,Dupont,Pepingen,VBR
Travis,D,Leijenaar,Ellezelles,WHT
Olivier,M,Bergeron,St-Maria-Oudenhove,VOV
Alphonse,L,Raymond,Manhay,WHT
Fortun,C,Thibodeau,Waardamme,VWV
Verrill,P,Tremblay,Gontrode,VOV
Remmelt,S,Voermans,Houyet,WNA
Constance,J,Fluet,Espierres-Helchin,VWV
Dillan,S,Henskens,Bouge,WNA
Crescent,A,Compagnon,Sint-Antelinks,VOV
Sipke,F,Perdok,Noorderwijk,VAN
Henry,R,Patenaude,Pipaix,WHT
Tanguy,G,Abril,Achêne,WNA
Zurie,A,Avare,Villers-sur-Lesse,WNA
Emke,J,Odijk,Lompret,WLX
Jeremie,I,Arets,Stoumont,WLG
Turner,M,Beaujolie,Terwagne,WLG
Agrican,I,Édouard,Vieux-Genappe,WBR
Allegonda,H,Veens,Mal,VLI
Stephano,M,Oegema,Roosbeek,VBR
Mahsa,P,Huijsmans,Beauvechain,WBR
Michel,E,Dupéré,Zonnegem,VOV
Anthe,C,Silvius,Floriffoux,WNA
Felicienne,E,Busque,Rossignol,WHT
Romaine,E,Paimboeuf,Heinsch,WHT
Oliver,F,Benjamin,Geluveld,VWV
Kin,Z,Looij,Thorembais-Saint-Trond,WBR
Clementine,B,Reault,Evergem,VOV
Charles,A,Bazin,Villers-le-Bouillet,WLG
Reno,A,van de Ree,Sint-Agatha-Berchem,WBR
Samy,A,Pruissen,Samart,WNA
Rommert,A,Heerkens,Dion-Valmont,WBR
Searlas,M,Vaillancourt,Gruitrode,VLI
Sim,A,van der Ent,Holsbeek,VBR
Eliot,P,Lamontagne,Stalhille,VWV
Ernest,A,Vincent,Ochamps,WHT
Rogér,R,Stehouwer,Vyle-et-Tharoul,WLG
Senapus,M,Ducharme,Boutersem,VBR
Agnetha,D,Schoutsen,Machelen,VOV
Granville,F,Bazinet,Nerem,VLI
Gydo,M,Dursun,Lombardsijde,VWV
Ferragus,F,Faubert,Longueville,WBR
Alexandre,D,Forest,Sohier,WHT
Eustache,T,Arsenault,Laar,VBR
Imraan,G,van Hoogdalem,Beyne-Heusay,WLG
Celia,A,van der Linde,Helchteren,VLI
Philippe,A,Rouze,Vottem,WLG
Valérie,A,Hébert,Kalken,VOV
Hassana,M,van Zoggel,Ransberg,VBR
Aloin,B,Levasseur,Mettet,WNA
Sharan,C,Mennen,Graty,WHT
Marcelo,O,Wassenaar,Varsenare,VWV
Thanh,B,de Vaal,Saint-Ghislain,WHT
Abbas,W,Dolstra,Tavigny,WHT
Angelika,Y,Huurman,Feneur,WLG
Saniye,G,Slag,Gerdingen,VLI
Sijtske,F,Ramdin,Walem,VAN
Fredrik,T,van der Heyden,Hodister,WHT
Huette,A,Soucy,Paifve,WLG
Ritish,S,IJff,Jauchelette,WBR
Lotye,Z,Fresne,Mourcourt,WHT
Ieke,C,Gillis,Dourbes,WNA
Philip,L,Paiement,Sinsin,WNA
Galatee,L,Perreault,Bogaarden,VBR
Gifford,C,Joly,Poesele,VOV
Sterre,J,Loeff,Autelbas,WHT
Mercer,C,Couet,Olen,VAN
Elize,R,Kicken,Barry,WHT
Desley,Q,Bijster,Oekene,VWV
Durandana,Y,Chauvin,Lincent,WLG
Patrick,E,Gingras,Schoonaarde,VOV
Raoul,A,Lefèbvre,Ayeneux,WLG
Joery,A,Bankers,Ottignies,WBR
Silvester,B,Vlasveld,Onkerzele,VOV
Noortje,R,Goossens,Vaux-sur-Sûre,WHT
Didiane,D,Guérette,Merbes-Sainte-Marie,WLX
Fleur,D,Lavallée,Angre,WHT
Jay,A,Ferland,Huissignies,WHT
Bartlett,M,Mathieu,Oteppe,WLG
Senapus,F,Laramée,Aiseau-Presles,WLX
Ashanti,W,Corver,Neufchâteau,WLG
Lothair,R,Blanchard,Baileux,WLX
Carst,L,Heikoop,Haaltert,VOV
Thibaut,D,Hollanders,Thines,WBR
Abdessamad,F,Elbers,Zoutleeuw,VBR
Mary-Ann,S,Meerveld,Loker,VWV
Hotze,M,Hoksbergen,Sougné-Remouchamps,WLG
Bing,S,Boldewijn,Houdeng-Goegnies,WHT
Nelis,Y,Roodenburg,Braine-le-Comte,WHT
Corinne,G,Rouze,Kleine-Brogel,VLI
Jor,D,Verkoelen,Thimister-Clermont,WLG
Stéphanie,E,Renaud,Moere,VWV
Valérie,R,Lachapelle,Guirsch,WHT
Édith,A,LaCaille,Boezinge,VWV
Sefer,J,Hekman,Ham,VLI
Quincy,D,Korteweg,Dinant,WNA
Aurélie,R,Langlois,Flawinne,WNA
Peppin,M,Lamour,Koekelare,VWV
Gerlof,A,Postma,Bellaire,WLG
Daimy,L,Bijvoet,Keerbergen,VBR
Amiet,P,Mous,Wulvergem,VWV
Toussaint,M,Pelletier,Petit-Thier,WHT
Petar,L,Lenssen,Pâturages,WHT
Balder,F,Noppen,Couture-Saint-Germain,WBR
Yin,F,van Bon,Webbekom,VBR
Oliver,J,Bouchard,Berlingen,VLI
Jovanny,E,van Oppen,Ernonheid,WLG
Tjitte,Y,van den Berge,Blaasveld,VAN
Francine,R,van Aalst,Beverlo,VLI
Vail,B,Turgeon,Clavier,WLG
Chislaine,H,Heck,Bouvignes-sur-Meuse,WNA
Camille,D,Vermeeren,Ieper,VWV
Morgana,A,Turgeon,Afsnee,VOV
Laury,H,Schoop,Balen,VAN
Michaël,L,Traa,Pontillas,WNA
Amedee,M,Lamy,Obaix,WLX
Jara,B,Klerk,Hollogne-sur-Geer,WLG
Frédérique,A,Garnier,Mélin,WBR
Fayçal,N,Cuperus,Etalle,WHT
Janouk,Y,Haver,Lier,VAN
Raoul,J,Morneau,Melsen,VOV
